ID,NU_NOTA_LC
2075,441.80502938578957
2076,534.6243223143431
2077,545.6538024982943
2078,520.3057304833928
2079,555.2089465601157
2080,564.0928634308026
2081,546.3286206971243
2082,526.9745512419629
2083,506.58182452456157
2084,525.2762567393034
2085,556.652704405726
2086,531.1754363172537
2087,503.8004696436556
2088,517.3522966305154
2089,531.8517160218395
2090,597.8364992597851
2091,455.91610842131286
2092,548.3444323603122
2093,542.4291122693714
2094,621.7752083714829
2095,572.9714054201875
2096,647.6355144278131
2097,474.8523092134669
2098,566.3130168088499
2099,545.0684092596401
2100,567.479234000457
2101,599.1789224659624
2102,485.7801784348925
2103,473.0678276803213
2104,436.54882112866443
2105,527.211809525021
2106,610.725978255256
2107,562.8748826062568
2108,538.0878546869048
2109,549.152361155587
2110,508.2926712046245
2111,480.97701140286495
2112,468.2021855417608
2113,449.25213602932524
2114,578.3769222601404
2115,569.0064671113269
2116,594.9179257346494
2117,439.08396030041763
2118,573.2110104142773
2119,598.6047174357634
2120,582.9974231453608
2121,615.0459909418697
2122,443.94396911626524
2123,490.05558596868457
2124,590.465107181253
2125,617.4730306864449
2126,489.72519601245705
2127,534.3763695931685
2128,555.7996622260983
2129,460.1850418498019
2130,587.5388852767072
2131,528.0497870957751
2132,523.5451085182366
2133,590.7828272210901
2134,544.3365260064094
2135,461.15529807107737
2136,505.0974146300242
2137,468.56129034159085
2138,456.9750766459103
2139,504.90284018606974
2140,574.8898663302373
2141,555.130492273391
2142,623.5277602792154
2143,576.905826111071
2144,444.8936042561869
2145,581.4894711163645
2146,473.4561635184764
2147,507.2352354894296
2148,554.3917642579215
2149,636.0357539816148
2150,510.8467678435736
2151,488.67248428364786
2152,563.0945073969096
2153,584.1411237884188
2154,644.4644679647478
2155,654.4500834357949
2156,476.9205338043409
2157,565.3695243035621
2158,624.203181788408
2159,444.1126804780715
2160,438.1141884027397
2161,627.0285753395801
2162,499.7640207429958
2163,509.59179138584534
2164,626.8245992880845
2165,522.1143373534479
2166,489.679799916308
2167,515.5781924731857
2168,436.216729853791
2169,527.9466097576422
2170,469.5992519664826
2171,456.41664482225127
2172,533.1185267674044
2173,556.7072550479672
2174,541.2609628721456
2175,552.8982339214411
2176,475.3159299446147
2177,505.6521623350114
2178,524.3913037005065
2179,578.0332774608077
2180,529.3517806035854
2181,558.0618942346889
2182,583.8545453473207
2183,525.2737613218825
2184,514.9716077870113
2185,473.55730409676767
2186,515.277162822445
2187,516.1918463217487
2188,496.092719166713
2189,515.441946533819
2190,504.59586157999655
2191,540.0529926522478
2192,479.06614714746064
2193,611.2564820414325
2194,533.6115198084959
2195,519.4764194921684
2196,484.23020004044577
2197,524.2020723750428
2198,526.084001604041
2199,619.3647098228183
2200,520.9596871860638
2201,508.4790679744782
2202,533.0671990981416
2203,452.53654352000405
2204,642.7152995058491
2205,608.5647106384598
2206,462.8356824569272
2207,608.1853463462256
2208,504.1888835052275
2209,537.2638048017018
2210,569.8089685377429
2211,452.4820472982229
2212,436.9689168861904
2213,457.59018513004673
2214,442.21123515446607
2215,626.3425687313913
2216,475.922522650104
2217,499.60573617038614
2218,502.67781711223137
2219,577.0398574503309
2220,461.8088494565883
2221,669.712343833791
2222,460.0142776788168
2223,472.83345196656273
2224,574.4456453949857
2225,494.61652567977075
2226,581.1441988034004
2227,483.01631795340074
2228,568.4377313806382
2229,449.11636731319516
2230,510.0763877799466
2231,529.7744904553197
2232,619.0545810859105
2233,546.3777311771591
2234,596.1953417946327
2235,539.4062622628495
2236,478.71519079839095
2237,534.519548481934
2238,501.91594175853567
2239,571.2173159402377
2240,567.1695196679351
2241,585.4363397996294
2242,536.531315602024
2243,513.7481463782115
2244,534.5089366694373
2245,478.93248585644756
2246,562.8085939870658
2247,638.0106987618401
2248,506.57882143418294
2249,516.7465986335346
2250,433.14466455044646
2251,636.3522608106541
2252,616.6783564140997
2253,484.3167160932241
2254,511.5614007422839
2255,503.48115209009956
2256,510.7557577886556
2257,634.0624269889627
2258,557.6626217524152
2259,447.31869094775993
2260,490.0762078352052
2261,613.1781999306897
2262,595.5098036992434
2263,534.2917702448451
2264,618.3452207725375
2265,453.06197722040986
2266,584.2734247117738
2267,501.72768460568784
2268,547.6319690660006
2269,572.2838736509041
2270,480.24947588080545
2271,508.81708173369566
2272,639.6801243556338
2273,467.03608292201585
2274,505.58236603801834
2275,584.2699850518754
2276,436.55045080200574
2277,417.21752090917687
2278,441.79084534707806
2279,518.2945331166263
2280,592.2353436663903
2281,541.1180956868573
2282,509.2180658474307
2283,561.1198547126213
2284,523.7321263338583
2285,541.7958072595229
2286,598.8754527545528
2287,580.3771284184412
2288,482.760310131491
2289,443.22761811767884
2290,691.992200308524
2291,506.6319379849192
2292,523.0584039311778
2293,555.7633789430424
2294,500.2482772150298
2295,433.8530066172875
2296,566.5195696043605
2297,533.5381180886837
2298,465.0359781362165
2299,480.44646300553063
2300,464.1831064508523
2301,462.81765977617926
2302,541.7865771000472
2303,581.9610098589204
2304,546.2966668430095
2305,513.2744871354005
2306,435.02997728457467
2307,489.8565279465994
2308,553.3212084954836
2309,523.0227437340521
2310,552.3348177952442
2311,533.106062359838
2312,531.2667579767361
2313,495.85090278777966
2314,424.8757338202496
2315,489.8665669997671
2316,442.54384765111274
2317,527.5182496598198
2318,515.1556440316117
2319,614.5162151964499
2320,548.2613536301301
2321,589.0590829313674
2322,528.5526996727092
2323,533.1669587145757
2324,595.5336366506394
2325,563.8963729836688
2326,519.29708283043
2327,675.0468687795118
2328,456.5246233155276
2329,473.5965662022055
2330,652.807314166737
2331,564.9052185035991
2332,455.1754449700828
2333,690.941443651769
2334,593.3453684599518
2335,439.50682305982355
2336,454.5418555146865
2337,552.2957096720315
2338,507.06423936360557
2339,529.6522599597009
2340,486.7677897368891
2341,524.8683934564231
2342,622.44535367066
2343,534.9267836607385
2344,587.0351378809916
2345,616.3365401893707
2346,503.18751816372264
2347,550.8057517985926
2348,489.98591615385106
2349,515.3850708330921
2350,518.6926584002211
2351,447.5817172635074
2352,561.4481415071053
2353,523.9319787244714
2354,572.3466931548381
2355,466.09161200236076
2356,556.0531726772524
2357,446.8397073127158
2358,578.4499523766902
2359,457.1108479910583
2360,459.01531984454573
2361,574.9463006598876
2362,527.8318581736614
2363,517.5153522715469
2364,446.2157185513325
2365,513.6520421307863
2366,520.7963749611098
2367,505.8639063515045
2368,546.1097471758944
2369,529.9503741530019
2370,521.8461652469211
2371,448.2839938913006
2372,524.7700346315177
2373,575.8139335771148
2374,517.8880942660661
2375,592.8471885480019
2376,480.28448794131634
2377,567.3740518537508
2378,545.8308911700145
2379,503.4699180000703
2380,527.7461981554674
2381,492.59005361514073
2382,582.6337186320567
2383,536.9411850737578
2384,463.03206715441803
2385,516.6297182392549
2386,468.4949825012894
2387,575.3771427313878
2388,479.2498936795563
2389,509.1902735617201
2390,544.3239800897945
2391,574.5190763853414
2392,480.8338527667819
2393,573.3406046420406
2394,621.9476602637056
2395,566.2635625558105
2396,510.01232425003735
2397,501.7393065794349
2398,533.3770603132741
2399,505.204756350693
2400,490.2799474496065
2401,458.29201836402234
2402,541.4712169307924
2403,629.7966950419034
2404,476.7184492213975
2405,575.5098941310556
2406,604.7438035728744
2407,604.7494483303581
2408,454.8688204922862
2409,488.78608902566526
2410,514.5929962527368
2411,519.100135166147
2412,534.7984973756123
2413,474.62519015443047
2414,570.5122578038854
2415,567.0191157155954
2416,516.3212697477122
2417,564.0556656496533
2418,498.96140234731405
2419,495.9429825489942
2420,521.0723488519885
2421,564.8367500083854
2422,511.07142333524837
2423,484.5077139591421
2424,515.1818575823971
2425,522.8356891160356
2426,476.96244056201533
2427,473.76150934382287
2428,571.9039841866945
2429,567.1253102922577
2430,567.5802551514388
2431,502.1950552408161
2432,557.5430181979073
2433,509.92503114980445
2434,424.08245057084173
2435,517.1826959483762
2436,466.92101531192577
2437,517.663125908014
2438,572.944308939939
2439,596.4098785811208
2440,561.6279021389917
2441,617.113761307209
2442,490.40429047285295
2443,507.45989516588463
2444,592.4357924910121
2445,461.8744712769302
2446,515.6158759539787
2447,484.52881402176376
2448,451.7897797952721
2449,664.802578981467
2450,465.232065455727
2451,477.4991664633384
2452,560.0099568323311
2453,456.41236390593707
2454,632.514846018822
2455,601.6015174593467
2456,462.93526652135563
2457,534.2891724209034
2458,505.1444491740157
2459,471.18838253080037
2460,469.88201442117486
2461,462.76275248330415
2462,445.68131503946785
2463,520.0994184015016
2464,518.8106285613908
2465,524.9558958960687
2466,522.6288749170672
2467,568.0471035211333
2468,533.9878782177668
2469,518.886467462111
2470,530.0098395143467
2471,591.1562252473243
2472,434.12214237430277
2473,509.68231289327974
2474,636.581835511465
2475,466.5720368566407
2476,516.8408051052897
2477,522.4179891024502
2478,523.4498797604466
2479,454.6233736816721
2480,460.1028573488362
2481,501.76175448781095
2482,481.9242964219845
2483,500.0380396862361
2484,572.0386229825132
2485,499.86212512304775
2486,492.2390486370039
2487,556.5667500388143
2488,532.7098375953186
2489,445.64229716580724
2490,551.0088835482146
2491,460.88979071747934
2492,578.6221860156096
2493,497.57246569896773
2494,523.3485250851858
2495,571.7115382469099
2496,452.1232965134167
2497,590.8332289292599
2498,550.9568146135045
2499,617.2679997793703
2500,554.4316069022401
2501,546.4038640585454
2502,463.0061304718941
2503,539.5151425567292
2504,514.6244263796589
2505,569.3407321055432
2506,507.2034447826187
2507,594.1133199563641
2508,520.1851568292574
2509,463.1491713048906
2510,518.1112427009831
2511,511.2427898028806
2512,504.6553519700714
2513,470.1325564335204
2514,527.221849857218
2515,494.9226428861165
2516,539.8656445770145
2517,524.3648748824884
2518,515.9917710243458
2519,554.1604125994531
2520,582.9211953381914
2521,524.4064426376361
2522,611.5422187524789
2523,480.2620098303653
2524,584.4028039032237
2525,469.4825754111116
2526,521.8188173301089
2527,557.440526903955
2528,593.4092339969603
2529,515.2131368140274
2530,557.4712017338081
2531,512.026664770523
2532,613.4532768500046
2533,603.1506716660037
2534,519.7674211491749
2535,519.7800913901289
2536,471.00542296523884
2537,614.8817884666197
2538,640.8105524471835
2539,488.4238453592361
2540,470.32563020810244
2541,570.6584442957712
2542,553.8750476649627
2543,435.4195057383536
2544,502.49251687689986
2545,638.4470580375448
2546,517.3823857005133
2547,702.0827195556135
2548,575.6668880887344
2549,584.5568482278129
2550,585.0526085377636
2551,577.6578035285459
2552,544.0115351540289
2553,532.3202615509153
2554,640.9785320062856
2555,448.88264891361484
2556,452.65052886778625
2557,551.5384479536899
2558,597.2458360837971
2559,525.7365178614422
2560,572.6770585586237
2561,650.3450352629734
2562,485.4470580030046
2563,598.6662703041864
2564,564.7133628754344
2565,439.9936700834253
2566,520.1090760683924
2567,535.62919354096
2568,556.0774512062754
2569,497.87199652168994
2570,484.21433763663646
2571,513.2542352509236
2572,445.6547168596861
2573,435.36094955087793
2574,635.0771402339597
2575,502.0909774830202
2576,616.686772857042
2577,614.2561582369718
2578,512.871632110971
2579,496.51877702553173
2580,452.1484337743158
2581,579.9146843815894
2582,478.3840141508149
2583,493.77491956711305
2584,571.3039619836889
2585,514.8152210612973
2586,529.9912584077512
2587,489.7007881698661
2588,475.73606317789034
2589,567.4187404294561
2590,552.0621973838844
2591,572.8755903973112
2592,472.1801587713316
2593,458.99902231070166
2594,520.9428809897846
2595,499.95497987814235
2596,543.390524318306
2597,461.1431659157914
2598,512.7573212747208
2599,594.9633157739704
2600,473.29420383921973
2601,487.82257049564754
2602,474.036630101791
2603,460.7121927592053
2604,523.3394984713185
2605,551.9757022378609
2606,573.7536066003235
2607,523.3394779406412
2608,445.69770099968366
2609,559.9272108838782
2610,542.8657331531729
2611,535.107877327896
2612,555.6911134850368
2613,465.04546059813515
2614,496.9464943774341
2615,533.8248863774313
2616,486.5220300853718
2617,473.1943509129686
2618,532.2001002375115
2619,594.6424867607597
2620,488.4396393996818
2621,525.4209544113359
2622,448.2951716626785
2623,606.2094587917617
2624,490.14782062432914
2625,461.18467836447473
2626,537.4262028058721
2627,538.9661606666749
2628,518.9001776596655
2629,565.8755094745957
2630,585.5511357201115
2631,514.2093235933884
2632,409.47986692264357
2633,488.748875047211
2634,578.7545001656541
2635,541.7826907669591
2636,552.564986267208
2637,622.9763345314396
2638,528.188129765209
2639,567.4938492130042
2640,489.38987857202545
2641,649.497946968728
2642,467.58839088979886
2643,605.5626125627532
2644,469.50053616514367
2645,443.98957915174014
2646,649.1927246483998
2647,482.9738748632037
2648,529.2471670429914
2649,435.43276226572897
2650,582.0975786041694
2651,511.54937553976407
2652,507.84450459486845
2653,551.3293796765648
2654,476.1715266665987
2655,526.0699543480301
2656,612.4791704471047
2657,523.3040035362262
2658,550.496295132196
2659,458.14698621218133
2660,516.4879554476265
2661,640.4299012434121
2662,648.0211494479535
2663,452.1127451520142
2664,620.6243574298535
2665,599.4921254193703
2666,438.67395665034485
2667,446.12641128483676
2668,557.6845308998281
2669,499.6525038763891
2670,453.19651594222773
2671,547.3024536513894
2672,573.4590907909436
2673,458.436869550602
2674,538.8225389577933
2675,504.4125162065872
2676,578.0702863424125
2677,529.3804582977597
2678,528.6081836614746
2679,557.8012333607015
2680,617.2561244048688
2681,462.0458214216919
2682,508.19739171303127
2683,523.1710174237792
2684,474.3699188987959
2685,538.4933366883928
2686,638.3541049246348
2687,506.48716872280545
2688,543.5369445122958
2689,452.2928416582488
2690,614.1437903519177
2691,536.4643861930473
2692,479.4751395422549
2693,552.8731676691862
2694,594.5443323220984
2695,552.1681529302726
2696,524.6999841851288
2697,563.5322111607825
2698,465.7950317385884
2699,644.3747796198734
2700,515.8253110533471
2701,476.4426819568331
2702,509.9891645683526
2703,476.7784454075738
2704,457.7944477645201
2705,546.5796222465802
2706,501.6463557022782
2707,501.82648614063953
2708,545.0836143987259
2709,599.8489866553494
2710,514.7471396243023
2711,613.0554040178067
2712,520.2529812483244
2713,595.5007085393332
2714,569.7749296858838
2715,537.8848200865381
2716,466.5582274698524
2717,446.6279031126588
2718,461.0610731879431
2719,497.8467014723104
2720,564.5529955423264
2721,608.2858206566482
2722,585.586313560052
2723,538.6401663537853
2724,517.4066495404028
2725,534.2581018092842
2726,510.8648372994051
2727,603.3773201739896
2728,485.52989831291404
2729,562.0621476546438
2730,441.72513093450766
2731,684.2007566687475
2732,446.8017689067197
2733,527.9244150927477
2734,508.10381798824653
2735,540.8407178627408
2736,577.7138023695497
2737,553.0923305683898
2738,539.8320355403157
2739,533.2143039932415
2740,513.7492710059889
2741,550.1715250178885
2742,521.949037129149
2743,504.9849871560717
2744,482.44470353614963
2745,536.728198417338
2746,497.76801739689836
2747,582.3929392761942
2748,581.5002520259803
2749,634.6640041258158
2750,562.4306787920492
2751,590.0739194760498
2752,617.7517575543665
2753,483.6447355006883
2754,633.3468639463878
2755,526.1119501546574
2756,486.6728914405501
2757,481.40561878265953
2758,510.49620226507835
2759,569.7014761769905
2760,468.1885523105379
2761,509.92647935370155
2762,590.9016078376133
2763,556.6086276530134
2764,584.5092477997474
2765,504.26591666502605
2766,448.9529289817624
2767,599.3820198756988
2768,568.1190481643782
2769,516.0075271788037
2770,540.0616202672514
2771,488.6171520421011
2772,424.7656289654129
2773,576.465219363197
2774,597.1146122610966
2775,453.90258235894197
2776,533.1215472408611
2777,573.3277730209928
2778,523.2447352047743
2779,506.92501965930063
2780,613.0221845932024
2781,432.4381464297672
2782,548.5568367151119
2783,483.4826695397204
2784,544.6231448538795
2785,478.3084004202063
2786,454.36384887958656
2787,597.2277210593885
2788,556.16715595859
2789,448.14883551487327
2790,435.68676167808326
2791,606.3041455776361
2792,565.9003420298045
2793,548.1276780330917
2794,438.1430220440406
2795,487.4187053555465
2796,550.1751906304282
2797,557.0984618427892
2798,551.860762097787
2799,472.3332952861309
2800,495.84262060940205
2801,465.5551141932899
2802,589.7423035206928
2803,458.4692653470383
2804,490.29172555817235
2805,599.3021986567773
2806,624.8303077983235
2807,606.3671524276724
2808,562.890990900195
2809,626.5718020929714
2810,571.038737066923
2811,491.5294135925591
2812,562.1039907251
2813,493.6301043248862
2814,440.3235898073972
2815,600.731877530804
2816,491.0593853183412
2817,552.3742250892396
2818,586.6713145957949
2819,524.7485478297127
2820,505.87000615445135
2821,534.6365188130411
2822,558.7456420441542
2823,594.3249546399704
2824,566.3954019523399
2825,605.5282206230274
2826,474.5892912170426
2827,524.2055557729813
2828,544.065626560258
2829,545.2686547412688
2830,473.5351248082474
2831,579.0245803039087
2832,603.329776620642
2833,592.7376206008051
2834,628.1178645704077
2835,494.95810077514574
2836,516.0437494337257
2837,540.1356338677776
2838,536.4201370940132
2839,457.8235830794131
2840,477.9579116008291
2841,545.4789268265984
2842,487.18245262158393
2843,526.0346931518894
2844,650.5048918692161
2845,509.35987405066476
2846,454.29516146758056
2847,593.5122773029854
2848,520.3348788905603
2849,589.4082363685626
2850,564.3977762177665
2851,597.89596103591
2852,630.65921013155
2853,488.4749769696605
2854,630.6848120552243
2855,575.1531288890076
2856,560.4878179350156
2857,532.5537859179028
2858,527.5500099579821
2859,571.4275864118945
2860,449.3583431195984
2861,513.9983582507126
2862,580.7575052620073
2863,593.7072518663598
2864,493.5244602805236
2865,530.8946020626004
2866,487.9096863747325
2867,587.4238748562316
2868,641.9860161006079
2869,652.1866659698615
2870,511.53874228205694
2871,463.58109549767926
2872,536.066398034926
2873,491.2495713045225
2874,510.6191197924407
2875,555.4079290032566
2876,523.0985722266886
2877,506.5425859123894
2878,678.2179056924906
2879,547.2809910297855
2880,541.1470933794035
2881,467.1238400594654
2882,563.490206466597
2883,461.864520302212
2884,582.5883766814478
2885,447.23126610350977
2886,609.9673436986172
2887,480.0423521805511
2888,539.8395892748734
2889,618.4231088036938
2890,611.3827761448808
2891,515.8767940816276
2892,522.649090078729
2893,485.2143215009794
2894,476.04939954970473
2895,669.7805581944613
2896,580.0839189050765
2897,569.6845721279377
2898,437.70614094252846
2899,546.3581951782662
2900,535.8607040781379
2901,547.9414848110068
2902,580.6494762981469
2903,485.2835567291317
2904,574.8885887598269
2905,578.5243670935081
2906,542.821905629948
2907,569.2317233676597
2908,479.67334610330374
2909,508.60492131793524
2910,495.6031852160155
2911,589.5197452713501
2912,516.4851529740077
2913,625.3271673816087
2914,472.6875991712148
2915,435.05899786027885
2916,579.5894679132965
2917,475.39094732464076
2918,533.3987769890414
2919,477.5959744718028
2920,566.4455969751087
2921,502.7120891486411
2922,485.5781546914404
2923,553.3801815027433
2924,516.1459390929963
2925,552.9103038083371
2926,632.8440687294769
2927,554.6602302877902
2928,523.7834262217898
2929,570.2221630978709
2930,446.63540797506505
2931,567.0436887367939
2932,578.9282988825745
2933,492.60249774134775
2934,572.068198814855
2935,476.1771252546325
2936,652.1903012356543
2937,606.3929608185952
2938,437.91124123891825
2939,561.2089008622762
2940,563.4342734612155
2941,585.8302016502391
2942,630.0813101186413
2943,561.2551150712699
2944,493.93137521328833
2945,630.100365683156
2946,518.5389769495695
2947,567.011377515443
2948,519.6630829592252
2949,594.8260665785946
2950,652.0953598169529
2951,507.53638069921095
2952,552.1716661019
2953,456.99907269854765
2954,501.2079494841008
2955,457.54925690045707
2956,545.1905638722382
2957,506.43181324423233
2958,601.7317708552457
2959,562.9134873287796
2960,548.1910989018456
2961,650.6115042830456
2962,541.4553552116607
2963,442.9288443119169
2964,497.5147717418881
2965,496.54308656583885
2966,447.99889734449056
2967,522.0727354525537
2968,515.0990383629647
2969,465.68103930339225
2970,552.3996322201994
2971,689.3358549319084
2972,546.3228371499702
2973,511.7767864501514
2974,565.5304851932937
2975,574.2374527991168
2976,555.3995218777451
2977,492.0750312560654
2978,615.9723291022942
2979,537.1149106296562
2980,567.6421492285906
2981,611.6583377971729
2982,597.4378419069646
2983,453.9631207103756
2984,471.776489912094
2985,551.2813892036431
2986,508.54761731893507
2987,455.7958198422333
2988,434.1210128340506
2989,487.8991749217775
2990,553.3087665629255
2991,620.4837249702097
2992,565.2097958358219
2993,539.7193439381577
2994,506.65208700048566
2995,481.4765155102818
2996,633.4300123331906
2997,462.9897477477257
2998,521.9954520059011
2999,561.568563491875
3000,519.7843047126173
3001,681.382528431305
3002,531.203033662321
3003,489.3074004340762
3004,555.1194598074497
3005,511.28281226267944
3006,557.5239022560572
3007,534.5313666436762
3008,551.7434383639323
3009,631.3343550968816
3010,533.0356352884443
3011,633.8110191720257
3012,589.521228662355
3013,511.63816443065565
3014,663.5875344187402
3015,473.7404286124289
3016,545.4733038128318
3017,464.03854940178206
3018,639.7607656469714
3019,526.8017955951943
3020,555.6453726775088
3021,580.3740392224843
3022,502.78666002529224
3023,619.6068601437089
3024,517.1970655888526
3025,549.0707323304687
3026,637.7027563159924
3027,523.295324642978
3028,513.5642088302683
3029,521.7370754936273
3030,577.1443754422831
3031,475.675631153184
3032,504.7469322388389
3033,469.72669294862357
3034,498.7889549393907
3035,458.5915263536814
3036,488.0414444900838
3037,494.73653853500423
3038,435.50576797826596
3039,565.9287927236415
3040,510.13587067754486
3041,519.2251157293491
3042,478.85999524566574
3043,503.33073359738154
3044,474.63439417280017
3045,434.7647872547633
3046,475.55442577062075
3047,537.7786989913492
3048,472.34211497538536
3049,436.4077092950301
3050,534.4596631855563
3051,477.3656761491607
3052,488.9945205532543
3053,607.0551722144335
3054,534.4809279286618
3055,501.9010354311823
3056,457.4337176420207
3057,557.2093060574216
3058,427.5318578222182
3059,486.16886519132277
3060,534.4270803448718
3061,523.8198928007082
3062,488.0488029244645
3063,471.06522359181383
3064,599.6055006779263
3065,558.2456697366592
3066,580.6764518510531
3067,568.1732782601506
3068,465.50237252061055
3069,530.018000867207
3070,546.0480668629383
3071,535.9952863043276
3072,531.2792437071768
3073,532.1022312653071
3074,545.60964341893
3075,502.73401106787696
3076,471.2724217676316
3077,574.8485797089469
3078,668.38739220048
3079,572.584165106972
3080,613.4139380018124
3081,579.8057854778895
3082,556.6345767873295
3083,575.051961245119
3084,524.8616958869155
3085,565.9988051506142
3086,520.5830890267493
3087,451.4880346927821
3088,534.0469825112408
3089,435.96565110666046
3090,535.4228776846899
3091,661.7984856121494
3092,453.0114105796389
3093,542.7846808130123
3094,592.2853644060266
3095,532.6385059829978
3096,453.5436528743171
3097,535.0697028616298
3098,496.91840704560286
3099,487.51372567479007
3100,508.5524788919954
3101,675.6851507448914
3102,569.3530988871335
3103,589.0768103617438
3104,658.3514531736023
3105,528.403490863678
3106,559.9996998892832
3107,503.5999069887733
3108,533.0537035838228
3109,458.8599627756763
3110,551.5994112027257
3111,556.6672810047035
3112,612.6121277989857
3113,516.3777169575288
3114,462.14544288910673
3115,465.8247837502782
3116,551.214388835423
3117,583.0837809385882
3118,543.7616820796806
3119,546.4790277995874
3120,501.3735915617557
3121,478.1098861993019
3122,558.0958958631303
3123,571.7294476699133
3124,586.2654432330648
3125,463.6111430893619
3126,490.04703240019194
3127,509.21699894319033
3128,589.0476760401501
3129,492.2606478176597
3130,534.0805610427963
3131,455.03069200868674
3132,594.9377774613946
3133,544.2380530438513
3134,497.48119546840746
3135,484.450742515426
3136,611.7796093012614
3137,648.7897113902904
3138,513.668291155514
3139,448.2551151084989
3140,480.1679998682477
3141,481.2763843416694
3142,630.338596971894
3143,562.091795121935
3144,456.94203059149356
3145,492.3021284613
3146,586.010703887146
3147,481.5220987937846
3148,579.7165463302985
3149,540.3691555798792
3150,491.5202807347976
3151,537.0725910348272
3152,542.1021552717502
3153,480.9432710547445
3154,560.7833680629775
3155,567.3374659386783
3156,609.2838183807997
3157,586.0891321275942
3158,574.7530639323717
3159,532.5796862176651
3160,478.1424035783024
3161,625.9400424618359
3162,482.880353293453
3163,546.1788545113159
3164,536.1028007737378
3165,487.22843492032547
3166,465.2949788102718
3167,435.605618308339
3168,554.2325667883737
3169,493.85305617953304
3170,623.3015519226448
3171,602.0419850856803
3172,435.88832194366523
3173,481.4950206772232
3174,441.36311261807543
3175,469.1173949255202
3176,462.88269070244183
3177,609.0605087857343
3178,583.0955748767632
3179,554.4513375979548
3180,473.8065787807407
3181,606.672022146783
3182,533.0258902429543
3183,608.0481426417957
3184,511.41218616624076
3185,427.27468785649654
3186,588.9539937417736
3187,596.3405691442244
3188,534.1862972032982
3189,536.956909476909
3190,534.0639341513564
3191,487.98054474801955
3192,579.2756037207924
3193,511.1222450572072
3194,519.4585683294604
3195,630.3265977635855
3196,503.7905817223046
3197,486.6414937888579
3198,430.5579819818706
3199,509.03841107140937
3200,578.1022844856268
3201,522.8356242857406
3202,546.420887761709
3203,564.330084454015
3204,617.6685842038106
3205,590.7025262586599
3206,540.3461463314137
3207,475.6388081695515
3208,554.8662434466022
3209,575.6143228378888
3210,425.06133742457126
3211,594.3780777863018
3212,554.5444786057811
3213,675.4708012185197
3214,598.6094587553011
3215,551.0405635690075
3216,509.3260179918658
3217,578.1204939364238
3218,512.2495322851012
3219,507.80470382133905
3220,528.6217143784171
3221,537.6057651814076
3222,475.9045780579803
3223,566.273119576443
3224,568.8171673301433
3225,503.9044904343006
3226,663.8122702914378
3227,544.4938286537057
3228,571.5226431989759
3229,476.4379580260295
3230,480.9967622549566
3231,607.4506670709623
3232,537.8374630961026
3233,425.2780648042138
3234,552.876224540568
3235,531.0127992180988
3236,583.2929229238749
3237,542.7341117040818
3238,539.225707077108
3239,493.49136255481125
3240,522.0054527622054
3241,578.5088647145403
3242,462.15384983919466
3243,501.42456725289736
3244,448.50825927990064
3245,503.7358760918259
3246,587.475926372835
3247,529.9401053605216
3248,574.9513961870566
3249,569.5912103064436
3250,454.7410704013593
3251,571.6021398732001
3252,427.4338822341395
3253,575.8282527294319
3254,557.97507663906
3255,535.0512094107689
3256,560.2888381198555
3257,473.5316659221134
3258,579.5411011686874
3259,612.5090393670622
3260,490.9315465878614
3261,575.552174715468
3262,455.892222811257
3263,558.4586981472173
3264,536.2570104278614
3265,523.1552796667073
3266,628.2650025015504
3267,501.02318950106894
3268,478.4948790636044
3269,574.0265813506072
3270,572.8224751987614
3271,503.6041804688657
3272,585.0816368320308
3273,553.2347717551095
3274,472.2736290747721
3275,550.123700330633
3276,591.3980891060504
3277,555.3381960562639
3278,484.5107215859685
3279,475.24169192534134
3280,558.5635160173226
3281,597.1730293841775
3282,593.2901374126003
3283,463.55591139612125
3284,457.9137144459706
3285,480.8864210868227
3286,554.2256484670905
3287,421.67476977647254
3288,565.9236727418735
3289,467.15975136614395
3290,513.0293841713682
3291,552.7704015857037
3292,491.0574694662519
3293,471.9889938667277
3294,509.05108881700505
3295,521.5584683301894
3296,578.9235723157221
3297,557.0769311407521
3298,479.05250703241455
3299,572.2341609458265
3300,527.7222470415726
3301,458.4467254788599
3302,510.6990163649342
3303,495.69917543299664
3304,493.54680353564254
3305,606.2299208072972
3306,562.8462293691796
3307,534.1203630635262
3308,503.10742384118777
3309,540.5151597911239
3310,549.4470928481494
3311,555.6639836713983
3312,608.4903747609164
3313,503.43261709761117
3314,687.5597046455615
3315,545.7605130612292
3316,553.8449567171123
3317,584.2278040335359
3318,554.1446186589717
3319,541.0672070331917
3320,548.2825139275539
3321,527.7863285796029
3322,559.713700070031
3323,569.1296420131787
3324,513.158051398446
3325,551.108332731337
3326,512.2537697905135
3327,566.140387790273
3328,552.2221644686147
3329,521.4339755799615
3330,478.6255198149839
3331,472.909910507443
3332,610.9541738132118
3333,526.9496220489425
3334,625.8175314098381
3335,545.07948344883
3336,529.9903266357138
3337,478.0246485068825
3338,560.7320132675906
3339,661.0108346045549
3340,561.213018849602
3341,565.4116987146924
3342,543.712927292054
3343,446.4685684115018
3344,530.1559926504086
3345,585.9707469750318
3346,576.8987223185151
3347,526.660090477598
3348,609.3407509721021
3349,442.19581816459004
3350,437.19521437475515
3351,544.695832413662
3352,572.0940767056228
3353,542.3870618385812
3354,601.4911221087028
3355,543.087083344942
3356,476.4889254127507
